,age,assists,attempted_field_goals,attempted_free_throws,attempted_three_point_field_goals,blocks,defensive_rebounds,games_played,games_started,made_field_goals,made_free_throws,made_three_point_field_goals,minutes_played,name,offensive_rebounds,personal_fouls,points,positions,slug,steals,team,total_rebounds,turnovers,year
2036,27.0,30.0,172.0,50.0,0.0,21.0,75.0,9.0,0.0,95.0,45.0,0.0,359.0,Bob Lanier*,39.0,34.0,235.0,[<Position.CENTER: 'CENTER'>],laniebo01,8.0,Team.DETROIT_PISTONS,114.0,0.0,1976.0
2037,31.0,1.0,6.0,7.0,0.0,1.0,12.0,3.0,0.0,4.0,6.0,0.0,53.0,Clyde Lee,4.0,15.0,14.0,[<Position.CENTER: 'CENTER'>],leecl01,0.0,Team.PHILADELPHIA_76ERS,16.0,0.0,1976.0
2038,24.0,21.0,30.0,14.0,0.0,0.0,8.0,17.0,0.0,10.0,11.0,0.0,136.0,Phil Lumpkin,5.0,8.0,31.0,[<Position.POINT_GUARD: 'POINT GUARD'>],lumpkph01,2.0,Team.PHOENIX_SUNS,13.0,0.0,1976.0
2039,22.0,1.0,5.0,4.0,0.0,1.0,6.0,3.0,0.0,1.0,3.0,0.0,41.0,Clyde Mayes,0.0,6.0,5.0,[<Position.POWER_FORWARD: 'POWER FORWARD'>],mayescl01,1.0,Team.MILWAUKEE_BUCKS,6.0,0.0,1976.0
2040,24.0,29.0,215.0,82.0,0.0,18.0,97.0,9.0,0.0,97.0,58.0,0.0,406.0,Bob McAdoo*,31.0,37.0,252.0,[<Position.CENTER: 'CENTER'>],mcadobo01,7.0,,128.0,0.0,1976.0
2041,23.0,4.0,26.0,6.0,0.0,0.0,7.0,13.0,0.0,8.0,5.0,0.0,68.0,Glenn McDonald,1.0,12.0,21.0,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],mcdongl01,1.0,Team.BOSTON_CELTICS,8.0,0.0,1976.0
2042,25.0,12.0,61.0,18.0,0.0,4.0,32.0,3.0,0.0,29.0,11.0,0.0,120.0,George McGinnis*,9.0,14.0,69.0,[<Position.POWER_FORWARD: 'POWER FORWARD'>],mcginge01,1.0,Team.PHILADELPHIA_76ERS,41.0,0.0,1976.0
2043,32.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,13.0,Jon McGlocklin,1.0,2.0,6.0,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],mcglojo01,1.0,Team.MILWAUKEE_BUCKS,1.0,0.0,1976.0
2044,23.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,Tom McMillen,1.0,1.0,2.0,[<Position.CENTER: 'CENTER'>],mcmilto01,0.0,,1.0,0.0,1976.0
2045,27.0,19.0,129.0,38.0,0.0,4.0,26.0,9.0,0.0,61.0,33.0,0.0,348.0,Jim McMillian,11.0,29.0,155.0,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],mcmilji01,14.0,,37.0,0.0,1976.0
2046,26.0,10.0,56.0,27.0,0.0,1.0,12.0,9.0,0.0,34.0,19.0,0.0,119.0,John Mengelt,2.0,22.0,87.0,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],mengejo01,4.0,Team.DETROIT_PISTONS,14.0,0.0,1976.0
2047,22.0,2.0,11.0,17.0,0.0,0.0,12.0,3.0,0.0,5.0,14.0,0.0,54.0,Dave Meyers,2.0,8.0,24.0,[<Position.POWER_FORWARD: 'POWER FORWARD'>],meyerda01,1.0,Team.MILWAUKEE_BUCKS,14.0,0.0,1976.0
2048,28.0,12.0,46.0,10.0,0.0,2.0,12.0,3.0,0.0,18.0,8.0,0.0,134.0,Steve Mix,6.0,13.0,44.0,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],mixst01,11.0,Team.PHILADELPHIA_76ERS,18.0,0.0,1976.0
2049,20.0,51.0,105.0,21.0,0.0,1.0,12.0,9.0,0.0,48.0,17.0,0.0,273.0,Eric Money,10.0,36.0,113.0,[<Position.POINT_GUARD: 'POINT GUARD'>],moneyer01,14.0,Team.DETROIT_PISTONS,22.0,0.0,1976.0
2050,33.0,3.0,16.0,0.0,0.0,1.0,1.0,8.0,0.0,6.0,0.0,0.0,33.0,Jeff Mullins,3.0,8.0,12.0,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],mullije01,2.0,Team.GOLDEN_STATE_WARRIORS,4.0,0.0,1976.0
2051,35.0,17.0,108.0,69.0,0.0,2.0,36.0,18.0,0.0,52.0,60.0,0.0,315.0,Don Nelson*,17.0,46.0,164.0,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],nelsodo01,3.0,Team.BOSTON_CELTICS,53.0,0.0,1976.0
2052,22.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,Connie Norman,0.0,0.0,2.0,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],normaco01,0.0,Team.PHILADELPHIA_76ERS,1.0,0.0,1976.0
2053,28.0,8.0,58.0,18.0,0.0,1.0,18.0,6.0,0.0,24.0,11.0,0.0,215.0,Willie Norwood,20.0,25.0,59.0,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],norwowi01,7.0,Team.SEATTLE_SUPERSONICS,38.0,0.0,1976.0
2054,27.0,36.0,218.0,68.0,0.0,17.0,83.0,19.0,0.0,99.0,44.0,0.0,615.0,Curtis Perry,63.0,78.0,242.0,[<Position.POWER_FORWARD: 'POWER FORWARD'>],perrycu01,12.0,Team.PHOENIX_SUNS,146.0,0.0,1976.0
2055,27.0,6.0,97.0,17.0,0.0,5.0,20.0,9.0,0.0,51.0,15.0,0.0,213.0,Howard Porter,22.0,24.0,117.0,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],porteho01,7.0,Team.DETROIT_PISTONS,42.0,0.0,1976.0
2056,26.0,4.0,8.0,7.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,0.0,19.0,Jim Price,0.0,1.0,10.0,[<Position.POINT_GUARD: 'POINT GUARD'>],priceji01,1.0,Team.MILWAUKEE_BUCKS,0.0,0.0,1976.0
2057,27.0,20.0,79.0,34.0,0.0,19.0,87.0,13.0,0.0,48.0,22.0,0.0,377.0,Clifford Ray,43.0,47.0,118.0,[<Position.CENTER: 'CENTER'>],raycl01,19.0,Team.GOLDEN_STATE_WARRIORS,130.0,0.0,1976.0
2058,24.0,1.0,5.0,0.0,0.0,0.0,5.0,3.0,0.0,1.0,0.0,0.0,33.0,Kevin Restani,0.0,0.0,2.0,[<Position.POWER_FORWARD: 'POWER FORWARD'>],restake01,1.0,Team.MILWAUKEE_BUCKS,5.0,0.0,1976.0
2059,30.0,5.0,15.0,1.0,0.0,0.0,0.0,5.0,0.0,6.0,1.0,0.0,27.0,Pat Riley*,0.0,3.0,13.0,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],rileypa01,0.0,Team.PHOENIX_SUNS,0.0,0.0,1976.0
2060,30.0,1.0,8.0,0.0,0.0,0.0,5.0,6.0,0.0,3.0,0.0,0.0,31.0,Mike Riordan,1.0,5.0,6.0,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],riordmi01,0.0,Team.WASHINGTON_BULLETS,6.0,0.0,1976.0
2061,24.0,5.0,37.0,21.0,0.0,8.0,25.0,7.0,0.0,16.0,17.0,0.0,137.0,Truck Robinson,8.0,27.0,49.0,[<Position.POWER_FORWARD: 'POWER FORWARD'>],robintr01,5.0,Team.WASHINGTON_BULLETS,33.0,0.0,1976.0
2062,26.0,26.0,111.0,34.0,0.0,8.0,45.0,9.0,0.0,53.0,29.0,0.0,346.0,Curtis Rowe,25.0,27.0,135.0,[<Position.POWER_FORWARD: 'POWER FORWARD'>],rowecu01,6.0,Team.DETROIT_PISTONS,70.0,0.0,1976.0
2063,24.0,14.0,161.0,55.0,0.0,7.0,46.0,13.0,0.0,65.0,47.0,0.0,328.0,Campy Russell,25.0,51.0,177.0,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],russeca02,8.0,Team.CLEVELAND_CAVALIERS,71.0,0.0,1976.0
2064,30.0,2.0,7.0,6.0,0.0,3.0,6.0,8.0,0.0,5.0,5.0,0.0,44.0,Dale Schlueter,2.0,11.0,15.0,[<Position.CENTER: 'CENTER'>],schluda01,1.0,,8.0,0.0,1976.0
2065,27.0,71.0,284.0,72.0,0.0,8.0,53.0,18.0,0.0,111.0,55.0,0.0,632.0,Charlie Scott*,23.0,97.0,277.0,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],scottch01,21.0,Team.BOSTON_CELTICS,76.0,0.0,1976.0
2066,22.0,3.0,68.0,26.0,0.0,6.0,22.0,6.0,0.0,30.0,18.0,0.0,181.0,Bruce Seals,14.0,22.0,78.0,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],sealsbr01,5.0,Team.SEATTLE_SUPERSONICS,36.0,0.0,1976.0
2067,23.0,25.0,92.0,38.0,0.0,13.0,52.0,9.0,0.0,54.0,19.0,0.0,362.0,John Shumate,25.0,29.0,127.0,[<Position.POWER_FORWARD: 'POWER FORWARD'>],shumajo01,9.0,,77.0,0.0,1976.0
2068,32.0,42.0,154.0,69.0,0.0,6.0,168.0,18.0,0.0,69.0,56.0,0.0,741.0,Paul Silas,78.0,67.0,194.0,[<Position.POWER_FORWARD: 'POWER FORWARD'>],silaspa01,24.0,Team.BOSTON_CELTICS,246.0,0.0,1976.0
2069,23.0,7.0,14.0,15.0,0.0,2.0,9.0,6.0,0.0,4.0,11.0,0.0,86.0,Tal Skinner,6.0,9.0,19.0,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],skinnta01,5.0,Team.SEATTLE_SUPERSONICS,15.0,0.0,1976.0
2070,29.0,30.0,164.0,25.0,0.0,3.0,32.0,13.0,0.0,71.0,22.0,0.0,379.0,Bingo Smith,11.0,41.0,164.0,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],smithbi02,11.0,Team.CLEVELAND_CAVALIERS,43.0,0.0,1976.0
2071,26.0,1.0,27.0,21.0,0.0,11.0,17.0,3.0,0.0,15.0,14.0,0.0,104.0,Elmore Smith,5.0,14.0,44.0,[<Position.CENTER: 'CENTER'>],smithel01,2.0,Team.MILWAUKEE_BUCKS,22.0,0.0,1976.0
2072,23.0,60.0,245.0,79.0,0.0,6.0,38.0,13.0,0.0,127.0,58.0,0.0,493.0,Phil Smith,23.0,33.0,312.0,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],smithph01,21.0,Team.GOLDEN_STATE_WARRIORS,61.0,0.0,1976.0
2073,27.0,77.0,161.0,49.0,0.0,0.0,47.0,9.0,0.0,81.0,41.0,0.0,386.0,Randy Smith,5.0,35.0,203.0,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],smithra01,14.0,,52.0,0.0,1976.0
2074,31.0,31.0,153.0,22.0,0.0,6.0,19.0,13.0,0.0,69.0,18.0,0.0,364.0,Dick Snyder,10.0,35.0,156.0,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],snydedi01,11.0,Team.CLEVELAND_CAVALIERS,29.0,0.0,1976.0
2075,23.0,79.0,205.0,66.0,0.0,6.0,43.0,19.0,0.0,96.0,55.0,0.0,563.0,Ricky Sobers,20.0,77.0,247.0,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],soberri01,18.0,Team.PHOENIX_SUNS,63.0,0.0,1976.0
2076,24.0,16.0,45.0,11.0,0.0,0.0,8.0,17.0,0.0,13.0,8.0,0.0,195.0,Kevin Stacom,9.0,21.0,34.0,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],stacoke01,5.0,Team.BOSTON_CELTICS,17.0,0.0,1976.0
2077,22.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,Terry Thomas,1.0,1.0,0.0,[<Position.POWER_FORWARD: 'POWER FORWARD'>],thomate01,0.0,Team.DETROIT_PISTONS,1.0,0.0,1976.0
2078,34.0,28.0,79.0,32.0,0.0,29.0,79.0,13.0,0.0,37.0,13.0,0.0,375.0,Nate Thurmond*,38.0,52.0,87.0,[<Position.CENTER: 'CENTER'>],thurmna01,6.0,Team.CLEVELAND_CAVALIERS,117.0,0.0,1976.0
2079,27.0,9.0,89.0,18.0,0.0,4.0,23.0,9.0,0.0,37.0,15.0,0.0,153.0,George Trapp,12.0,26.0,89.0,[<Position.POWER_FORWARD: 'POWER FORWARD'>],trappge01,4.0,Team.DETROIT_PISTONS,35.0,0.0,1976.0
2080,29.0,28.0,39.0,24.0,0.0,4.0,59.0,7.0,0.0,18.0,13.0,0.0,310.0,Wes Unseld*,26.0,19.0,49.0,[<Position.CENTER: 'CENTER'>],unselwe01,6.0,Team.WASHINGTON_BULLETS,85.0,0.0,1976.0
2081,32.0,38.0,125.0,46.0,0.0,2.0,13.0,19.0,0.0,61.0,40.0,0.0,472.0,Dick Van Arsdale,10.0,41.0,162.0,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],vanardi01,13.0,Team.PHOENIX_SUNS,23.0,0.0,1976.0
2082,24.0,23.0,27.0,10.0,0.0,1.0,11.0,13.0,0.0,11.0,8.0,0.0,125.0,Foots Walker,5.0,17.0,30.0,[<Position.POINT_GUARD: 'POINT GUARD'>],walkefo01,7.0,Team.CLEVELAND_CAVALIERS,16.0,0.0,1976.0
2083,24.0,49.0,69.0,23.0,0.0,2.0,13.0,6.0,0.0,30.0,11.0,0.0,197.0,Slick Watts,5.0,28.0,71.0,[<Position.POINT_GUARD: 'POINT GUARD'>],wattssl01,12.0,Team.SEATTLE_SUPERSONICS,18.0,0.0,1976.0
2084,25.0,10.0,80.0,25.0,0.0,4.0,32.0,7.0,0.0,36.0,14.0,0.0,224.0,Nick Weatherspoon,10.0,28.0,86.0,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],weathni01,2.0,Team.WASHINGTON_BULLETS,42.0,0.0,1976.0
2085,33.0,3.0,8.0,3.0,0.0,0.0,4.0,7.0,0.0,3.0,2.0,0.0,36.0,Bob Weiss,0.0,5.0,8.0,[<Position.POINT_GUARD: 'POINT GUARD'>],weissbo01,2.0,,4.0,0.0,1976.0
2086,25.0,96.0,323.0,93.0,0.0,9.0,33.0,19.0,0.0,165.0,71.0,0.0,685.0,Paul Westphal*,14.0,61.0,401.0,[<Position.POINT_GUARD: 'POINT GUARD'>],westppa01,34.0,Team.PHOENIX_SUNS,47.0,0.0,1976.0
2087,31.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,5.0,John Wetzel,0.0,2.0,2.0,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],wetzejo01,0.0,Team.PHOENIX_SUNS,2.0,0.0,1976.0
2088,29.0,98.0,371.0,95.0,0.0,1.0,59.0,18.0,0.0,165.0,78.0,0.0,791.0,Jo Jo White*,12.0,51.0,408.0,[<Position.POINT_GUARD: 'POINT GUARD'>],whitejo01,23.0,Team.BOSTON_CELTICS,71.0,0.0,1976.0
2089,22.0,29.0,200.0,45.0,0.0,8.0,78.0,13.0,0.0,86.0,35.0,0.0,450.0,Jamaal Wilkes*,25.0,33.0,207.0,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],wilkeja01,12.0,Team.GOLDEN_STATE_WARRIORS,103.0,0.0,1976.0
2090,22.0,26.0,85.0,21.0,0.0,0.0,9.0,11.0,0.0,30.0,14.0,0.0,178.0,Gus Williams,5.0,22.0,74.0,[<Position.POINT_GUARD: 'POINT GUARD'>],willigu01,11.0,Team.GOLDEN_STATE_WARRIORS,14.0,0.0,1976.0
2091,23.0,15.0,62.0,5.0,0.0,2.0,4.0,3.0,0.0,39.0,4.0,0.0,126.0,Brian Winters,3.0,11.0,82.0,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],wintebr01,5.0,Team.MILWAUKEE_BUCKS,7.0,0.0,1976.0
2092,25.0,4.0,11.0,4.0,0.0,0.0,5.0,7.0,0.0,6.0,4.0,0.0,28.0,Luke Witte,4.0,4.0,16.0,[<Position.CENTER: 'CENTER'>],wittelu01,0.0,Team.CLEVELAND_CAVALIERS,9.0,0.0,1976.0
2093,29.0,45.0,242.0,120.0,0.0,38.0,144.0,11.0,0.0,147.0,87.0,0.0,467.0,Kareem Abdul-Jabbar*,51.0,42.0,381.0,[<Position.CENTER: 'CENTER'>],abdulka01,19.0,Team.LOS_ANGELES_LAKERS,195.0,0.0,1977.0
2094,22.0,22.0,50.0,27.0,0.0,2.0,28.0,11.0,0.0,21.0,22.0,0.0,214.0,Tom Abernethy,12.0,16.0,64.0,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],abernto01,7.0,Team.LOS_ANGELES_LAKERS,40.0,0.0,1977.0
2095,29.0,24.0,82.0,19.0,0.0,3.0,25.0,7.0,0.0,32.0,13.0,0.0,186.0,Lucius Allen,7.0,18.0,77.0,[<Position.POINT_GUARD: 'POINT GUARD'>],allenlu01,11.0,Team.LOS_ANGELES_LAKERS,32.0,0.0,1977.0
2096,32.0,47.0,262.0,44.0,0.0,7.0,34.0,10.0,0.0,122.0,40.0,0.0,415.0,Rick Barry*,25.0,32.0,284.0,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],barryri01,17.0,Team.GOLDEN_STATE_WARRIORS,59.0,0.0,1977.0
2097,32.0,1.0,9.0,2.0,0.0,0.0,4.0,5.0,0.0,3.0,2.0,0.0,29.0,Byron Beck,2.0,5.0,8.0,[<Position.POWER_FORWARD: 'POWER FORWARD'>],beckby01,0.0,Team.DENVER_NUGGETS,6.0,0.0,1977.0
2098,27.0,75.0,197.0,59.0,0.0,2.0,43.0,19.0,0.0,83.0,45.0,0.0,691.0,Henry Bibby,28.0,59.0,211.0,[<Position.POINT_GUARD: 'POINT GUARD'>],bibbyhe01,24.0,Team.PHILADELPHIA_76ERS,71.0,0.0,1977.0
2099,33.0,5.0,32.0,4.0,0.0,1.0,3.0,8.0,0.0,14.0,4.0,0.0,55.0,Dave Bing*,3.0,5.0,32.0,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],bingda01,0.0,Team.WASHINGTON_BULLETS,6.0,0.0,1977.0
2100,31.0,7.0,5.0,0.0,0.0,1.0,8.0,3.0,0.0,1.0,0.0,0.0,17.0,Tom Boerwinkle,2.0,1.0,2.0,[<Position.CENTER: 'CENTER'>],boerwto01,0.0,Team.CHICAGO_BULLS,10.0,0.0,1977.0
2101,23.0,7.0,18.0,6.0,0.0,0.0,10.0,9.0,0.0,8.0,4.0,0.0,81.0,Tom Boswell,10.0,18.0,20.0,[<Position.POWER_FORWARD: 'POWER FORWARD'>],bosweto01,1.0,Team.BOSTON_CELTICS,20.0,0.0,1977.0
2102,25.0,5.0,27.0,1.0,0.0,4.0,25.0,3.0,0.0,11.0,1.0,0.0,113.0,Jim Brewer,11.0,11.0,23.0,[<Position.POWER_FORWARD: 'POWER FORWARD'>],breweji01,4.0,Team.CLEVELAND_CAVALIERS,36.0,0.0,1977.0
2103,25.0,7.0,9.0,9.0,0.0,0.0,1.0,2.0,0.0,3.0,2.0,0.0,28.0,Allan Bristow,3.0,6.0,8.0,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],bristal01,2.0,Team.SAN_ANTONIO_SPURS,4.0,0.0,1977.0
2104,23.0,12.0,19.0,6.0,0.0,1.0,1.0,3.0,0.0,9.0,2.0,0.0,44.0,Gary Brokaw,3.0,7.0,20.0,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],brokaga01,2.0,Team.CLEVELAND_CAVALIERS,4.0,0.0,1977.0
2105,26.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,Roger Brown,0.0,0.0,0.0,[<Position.CENTER: 'CENTER'>],brownro02,0.0,Team.DETROIT_PISTONS,0.0,0.0,1977.0
2106,22.0,7.0,31.0,8.0,0.0,2.0,13.0,10.0,0.0,12.0,5.0,0.0,74.0,Joe Bryant,2.0,13.0,29.0,[<Position.POWER_FORWARD: 'POWER FORWARD'>],bryanjo01,6.0,Team.PHILADELPHIA_76ERS,15.0,0.0,1977.0
2107,26.0,4.0,25.0,3.0,0.0,2.0,8.0,12.0,0.0,13.0,2.0,0.0,94.0,Corky Calhoun,6.0,16.0,28.0,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],calhoco01,4.0,Team.PORTLAND_TRAIL_BLAZERS,14.0,0.0,1977.0
2108,29.0,13.0,40.0,29.0,0.0,0.0,8.0,6.0,0.0,19.0,24.0,0.0,112.0,Mack Calvin,1.0,13.0,62.0,[<Position.POINT_GUARD: 'POINT GUARD'>],calvima01,1.0,Team.DENVER_NUGGETS,9.0,0.0,1977.0
2109,28.0,10.0,39.0,3.0,0.0,1.0,6.0,3.0,0.0,11.0,1.0,0.0,83.0,Austin Carr,4.0,13.0,23.0,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],carrau01,2.0,Team.CLEVELAND_CAVALIERS,10.0,0.0,1977.0
2110,26.0,6.0,31.0,7.0,0.0,3.0,8.0,3.0,0.0,12.0,4.0,0.0,112.0,M.L. Carr,9.0,9.0,28.0,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],carrml01,1.0,Team.DETROIT_PISTONS,17.0,0.0,1977.0
2111,25.0,1.0,5.0,3.0,0.0,4.0,7.0,8.0,0.0,2.0,0.0,0.0,54.0,Harvey Catchings,5.0,9.0,4.0,[<Position.CENTER: 'CENTER'>],catchha01,0.0,Team.PHILADELPHIA_76ERS,12.0,0.0,1977.0
2112,30.0,48.0,96.0,22.0,0.0,3.0,28.0,11.0,0.0,36.0,16.0,0.0,412.0,Don Chaney,24.0,32.0,88.0,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],chanedo01,21.0,Team.LOS_ANGELES_LAKERS,52.0,0.0,1977.0
2113,26.0,23.0,189.0,56.0,0.0,4.0,32.0,9.0,0.0,90.0,45.0,0.0,360.0,Phil Chenier,8.0,16.0,225.0,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],cheniph01,15.0,Team.WASHINGTON_BULLETS,40.0,0.0,1977.0
